

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Ukraine",230,"Industrial water withdrawal as % of total water withdrawal",4256,2005,48.01,"I","",""
"Ukraine",230,"Industrial water withdrawal as % of total water withdrawal",4256,2010,47.99,"I","",""
"Ukraine",230,"Industrial water withdrawal as % of total water withdrawal",4256,2017,38.97,"","",""
"United Kingdom",229,"Industrial water withdrawal as % of total water withdrawal",4256,2002,45.48,"K","",""
"United Kingdom",229,"Industrial water withdrawal as % of total water withdrawal",4256,2007,14.01,"E","",""
"United Kingdom",229,"Industrial water withdrawal as % of total water withdrawal",4256,2012,13.66,"E","",""
"United Kingdom",229,"Industrial water withdrawal as % of total water withdrawal",4256,2016,12.0,"","",""
"Albania",3,"Municipal water withdrawal as % of total withdrawal",4255,1990,8.333,"","",""
"Albania",3,"Municipal water withdrawal as % of total withdrawal",4255,2000,29.95,"L","",""
"Albania",3,"Municipal water withdrawal as % of total withdrawal",4255,2006,42.81,"L","",""
"Austria",11,"Municipal water withdrawal as % of total withdrawal",4255,1990,18.0,"E","",""
"Austria",11,"Municipal water withdrawal as % of total withdrawal",4255,1997,18.86,"E","",""
"Austria",11,"Municipal water withdrawal as % of total withdrawal",4255,2002,18.23,"E","",""
"Austria",11,"Municipal water withdrawal as % of total withdrawal",4255,2010,20.62,"E","",""
"Belarus",57,"Municipal water withdrawal as % of total withdrawal",4255,1995,37.98,"I","",""
"Belarus",57,"Municipal water withdrawal as % of total withdrawal",4255,2000,46.3,"I","",""
"Belarus",57,"Municipal water withdrawal as % of total withdrawal",4255,2005,47.07,"I","",""
"Belarus",57,"Municipal water withdrawal as % of total withdrawal",4255,2010,38.08,"I","",""
"Belarus",57,"Municipal water withdrawal as % of total withdrawal",4255,2017,37.44,"","",""
"Belgium",255,"Municipal water withdrawal as % of total withdrawal",4255,1997,11.37,"E","",""
"Belgium",255,"Municipal water withdrawal as % of total withdrawal",4255,2002,10.92,"E","",""
"Belgium",255,"Municipal water withdrawal as % of total withdrawal",4255,2007,11.75,"E","",""
"Belgium",255,"Municipal water withdrawal as % of total withdrawal",4255,2012,12.05,"E","",""
"Belgium",255,"Municipal water withdrawal as % of total withdrawal",4255,2015,18.5,"K","",""
"Bulgaria",27,"Municipal water withdrawal as % of total withdrawal",4255,1990,5.564,"K","",""
"Bulgaria",27,"Municipal water withdrawal as % of total withdrawal",4255,2002,16.24,"E","",""
"Bulgaria",27,"Municipal water withdrawal as % of total withdrawal",4255,2012,16.34,"E","",""
"Bulgaria",27,"Municipal water withdrawal as % of total withdrawal",4255,2017,15.59,"K","",""
"Croatia",98,"Municipal water withdrawal as % of total withdrawal",4255,2002,88.02,"K","",""
"Croatia",98,"Municipal water withdrawal as % of total withdrawal",4255,2012,76.65,"K","",""
"Croatia",98,"Municipal water withdrawal as % of total withdrawal",4255,2017,63.64,"K","",""
"Cyprus",50,"Municipal water withdrawal as % of total withdrawal",4255,1990,24.34,"","",""
"Cyprus",50,"Municipal water withdrawal as % of total withdrawal",4255,1993,23.7,"","",""
"Cyprus",50,"Municipal water withdrawal as % of total withdrawal",4255,2002,21.93,"K","",""
"Cyprus",50,"Municipal water withdrawal as % of total withdrawal",4255,2007,30.29,"K","",""
"Cyprus",50,"Municipal water withdrawal as % of total withdrawal",4255,2012,30.81,"K","",""
"Cyprus",50,"Municipal water withdrawal as % of total withdrawal",4255,2017,35.37,"I","",""
"Czechia",167,"Municipal water withdrawal as % of total withdrawal",4255,1997,38.45,"E","",""
"Czechia",167,"Municipal water withdrawal as % of total withdrawal",4255,2012,34.61,"E","",""
"Czechia",167,"Municipal water withdrawal as % of total withdrawal",4255,2017,37.83,"","",""
"Denmark",54,"Municipal water withdrawal as % of total withdrawal",4255,1990,45.28,"E","",""
"Denmark",54,"Municipal water withdrawal as % of total withdrawal",4255,2002,66.0,"E","",""
"Denmark",54,"Municipal water withdrawal as % of total withdrawal",4255,2007,72.0,"E","",""
"Denmark",54,"Municipal water withdrawal as % of total withdrawal",4255,2012,55.07,"K","",""
"Denmark",54,"Municipal water withdrawal as % of total withdrawal",4255,2016,51.48,"","",""
"Estonia",63,"Municipal water withdrawal as % of total withdrawal",4255,1995,6.48,"","",""
"Estonia",63,"Municipal water withdrawal as % of total withdrawal",4255,2002,6.03,"E","",""
"Estonia",63,"Municipal water withdrawal as % of total withdrawal",4255,2012,3.74,"","",""
"Estonia",63,"Municipal water withdrawal as % of total withdrawal",4255,2017,3.328,"","",""
"Finland",67,"Municipal water withdrawal as % of total withdrawal",4255,1990,18.07,"E","",""
"Finland",67,"Municipal water withdrawal as % of total withdrawal",4255,1995,15.93,"E","",""
"Finland",67,"Municipal water withdrawal as % of total withdrawal",4255,2002,17.35,"E","",""
"Finland",67,"Municipal water withdrawal as % of total withdrawal",4255,2006,6.239,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,1992,15.25,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,1997,19.41,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,2002,18.43,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,2007,18.09,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,2012,19.17,"","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,2016,19.57,"","",""
"Germany",79,"Municipal water withdrawal as % of total withdrawal",4255,1995,12.83,"","",""
"Germany",79,"Municipal water withdrawal as % of total withdrawal",4255,2001,13.82,"E","",""
"Germany",79,"Municipal water withdrawal as % of total withdrawal",4255,2016,17.95,"K","",""
"Greece",84,"Municipal water withdrawal as % of total withdrawal",4255,1997,9.907,"E","",""
"Greece",84,"Municipal water withdrawal as % of total withdrawal",4255,2007,8.787,"K","",""
"Greece",84,"Municipal water withdrawal as % of total withdrawal",4255,2012,15.36,"K","",""
"Greece",84,"Municipal water withdrawal as % of total withdrawal",4255,2016,17.71,"K","",""
"Hungary",97,"Municipal water withdrawal as % of total withdrawal",4255,1992,13.79,"E","",""
"Hungary",97,"Municipal water withdrawal as % of total withdrawal",4255,1996,13.79,"E","",""
"Hungary",97,"Municipal water withdrawal as % of total withdrawal",4255,2002,14.53,"K","",""
"Hungary",97,"Municipal water withdrawal as % of total withdrawal",4255,2007,14.2,"E","",""
"Hungary",97,"Municipal water withdrawal as % of total withdrawal",4255,2012,14.18,"E","",""
"Hungary",97,"Municipal water withdrawal as % of total withdrawal",4255,2017,13.87,"I","",""
"Iceland",99,"Municipal water withdrawal as % of total withdrawal",4255,1992,52.1,"E","",""
"Iceland",99,"Municipal water withdrawal as % of total withdrawal",4255,2002,49.09,"E","",""
"Iceland",99,"Municipal water withdrawal as % of total withdrawal",4255,2004,49.09,"E","",""
"Iceland",99,"Municipal water withdrawal as % of total withdrawal",4255,2012,31.94,"","",""
"Iceland",99,"Municipal water withdrawal as % of total withdrawal",4255,2016,30.77,"","",""
"Ireland",104,"Municipal water withdrawal as % of total withdrawal",4255,1994,39.97,"E","",""
"Ireland",104,"Municipal water withdrawal as % of total withdrawal",4255,2007,93.01,"E","",""
"Ireland",104,"Municipal water withdrawal as % of total withdrawal",4255,2012,82.96,"E","",""
"Italy",106,"Municipal water withdrawal as % of total withdrawal",4255,2000,20.06,"K","",""
"Italy",106,"Municipal water withdrawal as % of total withdrawal",4255,2012,17.58,"E","",""
"Italy",106,"Municipal water withdrawal as % of total withdrawal",4255,2015,27.75,"","",""
"Latvia",119,"Municipal water withdrawal as % of total withdrawal",4255,2007,57.29,"E","",""
"Latvia",119,"Municipal water withdrawal as % of total withdrawal",4255,2012,62.68,"E","",""
"Latvia",119,"Municipal water withdrawal as % of total withdrawal",4255,2017,52.13,"I","",""
"Lithuania",126,"Municipal water withdrawal as % of total withdrawal",4255,1995,4.71,"","",""
"Lithuania",126,"Municipal water withdrawal as % of total withdrawal",4255,2001,6.214,"E","",""
"Lithuania",126,"Municipal water withdrawal as % of total withdrawal",4255,2017,50.35,"","",""
"Luxembourg",256,"Municipal water withdrawal as % of total withdrawal",4255,1995,74.34,"E","",""
"Luxembourg",256,"Municipal water withdrawal as % of total withdrawal",4255,1999,76.2,"E","",""
"Luxembourg",256,"Municipal water withdrawal as % of total withdrawal",4255,2012,91.24,"E","",""
"Luxembourg",256,"Municipal water withdrawal as % of total withdrawal",4255,2017,95.61,"","",""
"Malta",134,"Municipal water withdrawal as % of total withdrawal",4255,1995,87.5,"","",""
"Malta",134,"Municipal water withdrawal as % of total withdrawal",4255,2002,63.94,"K","",""
"Malta",134,"Municipal water withdrawal as % of total withdrawal",4255,2007,61.76,"K","",""
"Malta",134,"Municipal water withdrawal as % of total withdrawal",4255,2012,37.41,"K","",""
"Malta",134,"Municipal water withdrawal as % of total withdrawal",4255,2017,58.62,"","",""
"Monaco",140,"Municipal water withdrawal as % of total withdrawal",4255,1990,100.0,"E","",""
"Monaco",140,"Municipal water withdrawal as % of total withdrawal",4255,1997,100.0,"E","",""
"Monaco",140,"Municipal water withdrawal as % of total withdrawal",4255,2002,100.0,"E","",""
"Monaco",140,"Municipal water withdrawal as % of total withdrawal",4255,2007,100.0,"E","",""
"Monaco",140,"Municipal water withdrawal as % of total withdrawal",4255,2009,100.0,"E","",""
"Montenegro",273,"Municipal water withdrawal as % of total withdrawal",4255,2010,59.91,"K","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,1991,16.03,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,1996,19.47,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,2002,14.62,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,2007,11.4,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,2012,11.35,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,2016,7.836,"","",""
"North Macedonia",154,"Municipal water withdrawal as % of total withdrawal",4255,1996,13.83,"","",""
"North Macedonia",154,"Municipal water withdrawal as % of total withdrawal",4255,2002,33.5,"E","",""
"North Macedonia",154,"Municipal water withdrawal as % of total withdrawal",4255,2007,41.07,"E","",""
"North Macedonia",154,"Municipal water withdrawal as % of total withdrawal",4255,2017,53.01,"K","",""
"Norway",162,"Municipal water withdrawal as % of total withdrawal",4255,1996,32.27,"E","",""
"Norway",162,"Municipal water withdrawal as % of total withdrawal",4255,2002,33.68,"E","",""
"Norway",162,"Municipal water withdrawal as % of total withdrawal",4255,2007,31.34,"E","",""
"Poland",173,"Municipal water withdrawal as % of total withdrawal",4255,1992,21.21,"E","",""
"Poland",173,"Municipal water withdrawal as % of total withdrawal",4255,1997,17.91,"E","",""
"Poland",173,"Municipal water withdrawal as % of total withdrawal",4255,2012,17.69,"E","",""
"Poland",173,"Municipal water withdrawal as % of total withdrawal",4255,2017,20.12,"","",""
"Portugal",174,"Municipal water withdrawal as % of total withdrawal",4255,1991,4.651,"E","",""
"Portugal",174,"Municipal water withdrawal as % of total withdrawal",4255,1998,7.828,"E","",""
"Portugal",174,"Municipal water withdrawal as % of total withdrawal",4255,2007,10.67,"E","",""
"Republic of Moldova",146,"Municipal water withdrawal as % of total withdrawal",4255,1992,13.7,"","",""
"Republic of Moldova",146,"Municipal water withdrawal as % of total withdrawal",4255,2007,13.71,"I","",""
"Republic of Moldova",146,"Municipal water withdrawal as % of total withdrawal",4255,2017,17.62,"","",""
"Romania",183,"Municipal water withdrawal as % of total withdrawal",4255,1990,11.02,"","",""
"Romania",183,"Municipal water withdrawal as % of total withdrawal",4255,1997,16.45,"","",""
"Romania",183,"Municipal water withdrawal as % of total withdrawal",4255,2002,20.17,"K","",""
"Romania",183,"Municipal water withdrawal as % of total withdrawal",4255,2007,15.4,"K","",""
"Romania",183,"Municipal water withdrawal as % of total withdrawal",4255,2012,16.24,"E","",""
"Romania",183,"Municipal water withdrawal as % of total withdrawal",4255,2017,15.47,"","",""
"Russian Federation",185,"Municipal water withdrawal as % of total withdrawal",4255,1994,18.55,"","",""
"Russian Federation",185,"Municipal water withdrawal as % of total withdrawal",4255,2001,20.24,"","",""
"Russian Federation",185,"Municipal water withdrawal as % of total withdrawal",4255,2017,27.5,"","",""
"Serbia",272,"Municipal water withdrawal as % of total withdrawal",4255,2012,15.47,"K","",""
"Serbia",272,"Municipal water withdrawal as % of total withdrawal",4255,2017,12.27,"I","",""
"Slovakia",199,"Municipal water withdrawal as % of total withdrawal",4255,1997,36.79,"E","",""
"Slovakia",199,"Municipal water withdrawal as % of total withdrawal",4255,2002,38.02,"E","",""
"Slovakia",199,"Municipal water withdrawal as % of total withdrawal",4255,2007,52.11,"E","",""
"Slovakia",199,"Municipal water withdrawal as % of total withdrawal",4255,2012,45.96,"E","",""
"Slovakia",199,"Municipal water withdrawal as % of total withdrawal",4255,2017,52.76,"","",""
"Slovenia",198,"Municipal water withdrawal as % of total withdrawal",4255,2002,20.81,"E","",""
"Slovenia",198,"Municipal water withdrawal as % of total withdrawal",4255,2007,17.91,"E","",""
"Slovenia",198,"Municipal water withdrawal as % of total withdrawal",4255,2012,17.42,"E","",""
"Slovenia",198,"Municipal water withdrawal as % of total withdrawal",4255,2017,18.2,"","",""
"Spain",203,"Municipal water withdrawal as % of total withdrawal",4255,1991,18.43,"E","",""
"Spain",203,"Municipal water withdrawal as % of total withdrawal",4255,1997,13.03,"E","",""
"Spain",203,"Municipal water withdrawal as % of total withdrawal",4255,2002,15.16,"E","",""
"Spain",203,"Municipal water withdrawal as % of total withdrawal",4255,2007,16.58,"E","",""
"Spain",203,"Municipal water withdrawal as % of total withdrawal",4255,2012,12.55,"E","",""
"Spain",203,"Municipal water withdrawal as % of total withdrawal",4255,2016,15.66,"","",""
"Sweden",210,"Municipal water withdrawal as % of total withdrawal",4255,1992,34.17,"E","",""
"Sweden",210,"Municipal water withdrawal as % of total withdrawal",4255,1997,38.8,"E","",""
"Sweden",210,"Municipal water withdrawal as % of total withdrawal",4255,2002,38.79,"E","",""
"Sweden",210,"Municipal water withdrawal as % of total withdrawal",4255,2007,38.02,"E","",""
"Sweden",210,"Municipal water withdrawal as % of total withdrawal",4255,2010,37.9,"E","",""
"Sweden",210,"Municipal water withdrawal as % of total withdrawal",4255,2015,40.21,"","",""
"Switzerland",211,"Municipal water withdrawal as % of total withdrawal",4255,1992,44.23,"E","",""
"Switzerland",211,"Municipal water withdrawal as % of total withdrawal",4255,1997,41.27,"E","",""
"Switzerland",211,"Municipal water withdrawal as % of total withdrawal",4255,2002,42.45,"E","",""
"Switzerland",211,"Municipal water withdrawal as % of total withdrawal",4255,2012,59.95,"E","",""
"Ukraine",230,"Municipal water withdrawal as % of total withdrawal",4255,1992,17.83,"","",""
"Ukraine",230,"Municipal water withdrawal as % of total withdrawal",4255,2000,18.11,"I","",""
"Ukraine",230,"Municipal water withdrawal as % of total withdrawal",4255,2005,22.0,"I","",""
"Ukraine",230,"Municipal water withdrawal as % of total withdrawal",4255,2010,21.99,"I","",""
"Ukraine",230,"Municipal water withdrawal as % of total withdrawal",4255,2017,26.11,"","",""
"United Kingdom",229,"Municipal water withdrawal as % of total withdrawal",4255,2002,46.25,"K","",""
"United Kingdom",229,"Municipal water withdrawal as % of total withdrawal",4255,2007,70.36,"E","",""
"United Kingdom",229,"Municipal water withdrawal as % of total withdrawal",4255,2012,70.95,"E","",""
"United Kingdom",229,"Municipal water withdrawal as % of total withdrawal",4255,2016,73.95,"","",""
"Albania",3,"Total water withdrawal per capita",4257,1990,370.3,"K","",""
"Albania",3,"Total water withdrawal per capita",4257,2000,589.3,"K","",""
"Albania",3,"Total water withdrawal per capita",4257,2006,433.5,"K","",""
"Austria",11,"Total water withdrawal per capita",4257,1990,486.1,"E","",""
"Austria",11,"Total water withdrawal per capita",4257,1997,453.6,"E","",""
"Austria",11,"Total water withdrawal per capita",4257,2002,450.9,"E","",""
"Austria",11,"Total water withdrawal per capita",4257,2010,410.0,"E","",""
"Belarus",57,"Total water withdrawal per capita",4257,1995,196.6,"K","",""
"Belarus",57,"Total water withdrawal per capita",4257,2000,187.3,"K","",""
"Belarus",57,"Total water withdrawal per capita",4257,2005,178.9,"K","",""
"Belarus",57,"Total water withdrawal per capita",4257,2010,163.4,"K","",""
"Belarus",57,"Total water withdrawal per capita",4257,2017,147.5,"K","",""
"Belgium",255,"Total water withdrawal per capita",4257,1997,754.4,"E","",""
"Belgium",255,"Total water withdrawal per capita",4257,2002,650.1,"E","",""
"Belgium",255,"Total water withdrawal per capita",4257,2007,581.1,"E","",""
"Belgium",255,"Total water withdrawal per capita",4257,2012,542.9,"E","",""
"Belgium",255,"Total water withdrawal per capita",4257,2015,349.5,"K","",""
"Bulgaria",27,"Total water withdrawal per capita",4257,1990,863.8,"K","",""
"Bulgaria",27,"Total water withdrawal per capita",4257,2002,837.7,"E","",""
"Bulgaria",27,"Total water withdrawal per capita",4257,2007,819.6,"E","",""
"Bulgaria",27,"Total water withdrawal per capita",4257,2012,781.8,"E","",""
"Bulgaria",27,"Total water withdrawal per capita",4257,2017,798.7,"K","",""
"Croatia",98,"Total water withdrawal per capita",4257,2002,130.5,"K","",""
"Croatia",98,"Total water withdrawal per capita",4257,2012,155.8,"K","",""
"Croatia",98,"Total water withdrawal per capita",4257,2017,170.7,"K","",""
"Cyprus",50,"Total water withdrawal per capita",4257,1990,282.3,"K","",""
"Cyprus",50,"Total water withdrawal per capita",4257,1993,236.8,"K","",""
"Cyprus",50,"Total water withdrawal per capita",4257,2002,215.1,"K","",""
"Cyprus",50,"Total water withdrawal per capita",4257,2007,203.6,"K","",""
"Cyprus",50,"Total water withdrawal per capita",4257,2012,225.4,"K","",""
"Cyprus",50,"Total water withdrawal per capita",4257,2017,263.6,"K","",""
"Czechia",167,"Total water withdrawal per capita",4257,1997,241.1,"E","",""
"Czechia",167,"Total water withdrawal per capita",4257,2002,186.1,"E","",""
"Czechia",167,"Total water withdrawal per capita",4257,2007,190.1,"E","",""
"Czechia",167,"Total water withdrawal per capita",4257,2012,173.9,"E","",""
"Czechia",167,"Total water withdrawal per capita",4257,2017,153.5,"K","",""
"Denmark",54,"Total water withdrawal per capita",4257,1990,243.8,"E","",""
"Denmark",54,"Total water withdrawal per capita",4257,1997,176.7,"E","",""
"Denmark",54,"Total water withdrawal per capita",4257,2002,124.3,"E","",""
"Denmark",54,"Total water withdrawal per capita",4257,2007,104.4,"E","",""
"Denmark",54,"Total water withdrawal per capita",4257,2012,129.8,"K","",""
"Denmark",54,"Total water withdrawal per capita",4257,2016,129.2,"K","",""
"Estonia",63,"Total water withdrawal per capita",4257,1992,1729.0,"E","",""
"Estonia",63,"Total water withdrawal per capita",4257,1995,963.1,"K","",""
"Estonia",63,"Total water withdrawal per capita",4257,2002,1022.0,"E","",""
"Estonia",63,"Total water withdrawal per capita",4257,2007,1365.0,"E","",""
"Estonia",63,"Total water withdrawal per capita",4257,2012,1231.0,"K","",""
"Estonia",63,"Total water withdrawal per capita",4257,2017,1363.0,"K","",""
"Finland",67,"Total water withdrawal per capita",4257,1990,465.2,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1995,501.9,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1999,446.6,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,2006,1239.0,"E","",""
"France",68,"Total water withdrawal per capita",4257,1992,682.1,"E","",""
"France",68,"Total water withdrawal per capita",4257,1997,516.3,"E","",""
"France",68,"Total water withdrawal per capita",4257,2002,537.5,"E","",""
"France",68,"Total water withdrawal per capita",4257,2007,506.9,"E","",""
"France",68,"Total water withdrawal per capita",4257,2012,440.9,"K","",""
"France",68,"Total water withdrawal per capita",4257,2016,406.9,"K","",""
"Germany",79,"Total water withdrawal per capita",4257,1991,578.0,"E","",""
"Germany",79,"Total water withdrawal per capita",4257,1995,554.6,"K","",""
"Germany",79,"Total water withdrawal per capita",4257,2001,479.7,"E","",""
"Germany",79,"Total water withdrawal per capita",4257,2007,397.1,"E","",""
"Germany",79,"Total water withdrawal per capita",4257,2010,407.6,"E","",""
"Germany",79,"Total water withdrawal per capita",4257,2016,297.6,"K","",""
"Greece",84,"Total water withdrawal per capita",4257,1992,769.1,"E","",""
"Greece",84,"Total water withdrawal per capita",4257,1997,793.3,"E","",""
"Greece",84,"Total water withdrawal per capita",4257,2002,825.4,"E","",""
"Greece",84,"Total water withdrawal per capita",4257,2007,846.1,"K","",""
"Greece",84,"Total water withdrawal per capita",4257,2012,873.2,"K","",""
"Greece",84,"Total water withdrawal per capita",4257,2016,1007.0,"K","",""
"Hungary",97,"Total water withdrawal per capita",4257,1992,689.0,"E","",""
"Hungary",97,"Total water withdrawal per capita",4257,1996,583.0,"E","",""
"Hungary",97,"Total water withdrawal per capita",4257,2002,562.5,"K","",""
"Hungary",97,"Total water withdrawal per capita",4257,2007,557.1,"E","",""
"Hungary",97,"Total water withdrawal per capita",4257,2012,511.8,"E","",""
"Hungary",97,"Total water withdrawal per capita",4257,2017,463.0,"K","",""
"Iceland",99,"Total water withdrawal per capita",4257,1992,641.8,"E","",""
"Iceland",99,"Total water withdrawal per capita",4257,2002,578.3,"E","",""
"Iceland",99,"Total water withdrawal per capita",4257,2004,540.6,"E","",""
"Iceland",99,"Total water withdrawal per capita",4257,2012,904.1,"K","",""
"Iceland",99,"Total water withdrawal per capita",4257,2016,776.1,"K","",""
"Ireland",104,"Total water withdrawal per capita",4257,1994,316.8,"E","",""
"Ireland",104,"Total water withdrawal per capita",4257,2007,166.0,"E","",""
"Ireland",104,"Total water withdrawal per capita",4257,2009,161.8,"E","",""
"Italy",106,"Total water withdrawal per capita",4257,2000,785.6,"K","",""
"Italy",106,"Total water withdrawal per capita",4257,2008,899.8,"E","",""
"Italy",106,"Total water withdrawal per capita",4257,2015,576.0,"K","",""
"Latvia",119,"Total water withdrawal per capita",4257,1995,170.4,"E","",""
"Latvia",119,"Total water withdrawal per capita",4257,2002,109.9,"E","",""
"Latvia",119,"Total water withdrawal per capita",4257,2007,99.23,"E","",""
"Latvia",119,"Total water withdrawal per capita",4257,2012,125.9,"E","",""
"Latvia",119,"Total water withdrawal per capita",4257,2017,92.87,"K","",""
"Lithuania",126,"Total water withdrawal per capita",4257,1995,1216.0,"K","",""
"Lithuania",126,"Total water withdrawal per capita",4257,2001,803.5,"E","",""
"Lithuania",126,"Total water withdrawal per capita",4257,2007,696.0,"E","",""
"Lithuania",126,"Total water withdrawal per capita",4257,2017,89.62,"K","",""
"Luxembourg",256,"Total water withdrawal per capita",4257,1995,130.5,"E","",""
"Luxembourg",256,"Total water withdrawal per capita",4257,1999,136.4,"E","",""
"Luxembourg",256,"Total water withdrawal per capita",4257,2012,83.58,"E","",""
"Luxembourg",256,"Total water withdrawal per capita",4257,2017,78.15,"K","",""
"Malta",134,"Total water withdrawal per capita",4257,1995,144.6,"K","",""
"Malta",134,"Total water withdrawal per capita",4257,2002,134.1,"K","",""
"Malta",134,"Total water withdrawal per capita",4257,2007,135.8,"K","",""
"Malta",134,"Total water withdrawal per capita",4257,2012,95.29,"K","",""
"Malta",134,"Total water withdrawal per capita",4257,2017,148.1,"K","",""
"Monaco",140,"Total water withdrawal per capita",4257,1990,224.4,"E","",""
"Monaco",140,"Total water withdrawal per capita",4257,1997,192.0,"E","",""
"Monaco",140,"Total water withdrawal per capita",4257,2002,177.8,"E","",""
"Monaco",140,"Total water withdrawal per capita",4257,2007,156.7,"E","",""
"Monaco",140,"Total water withdrawal per capita",4257,2009,132.3,"E","",""
"Montenegro",273,"Total water withdrawal per capita",4257,2010,256.9,"K","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1991,526.4,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1996,415.6,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2002,553.3,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2007,663.4,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2012,638.5,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2016,943.9,"K","",""
"North Macedonia",154,"Total water withdrawal per capita",4257,1996,777.5,"K","",""
"North Macedonia",154,"Total water withdrawal per capita",4257,2002,309.0,"E","",""
"North Macedonia",154,"Total water withdrawal per capita",4257,2007,266.9,"E","",""
"North Macedonia",154,"Total water withdrawal per capita",4257,2017,251.3,"K","",""
"Norway",162,"Total water withdrawal per capita",4257,1996,547.5,"E","",""
"Norway",162,"Total water withdrawal per capita",4257,2002,527.7,"E","",""
"Norway",162,"Total water withdrawal per capita",4257,2007,641.1,"E","",""
"Poland",173,"Total water withdrawal per capita",4257,1992,350.6,"E","",""
"Poland",173,"Total water withdrawal per capita",4257,1997,332.1,"E","",""
"Poland",173,"Total water withdrawal per capita",4257,2002,304.8,"E","",""
"Poland",173,"Total water withdrawal per capita",4257,2007,313.9,"E","",""
"Poland",173,"Total water withdrawal per capita",4257,2012,299.6,"E","",""
"Poland",173,"Total water withdrawal per capita",4257,2017,264.1,"K","",""
"Portugal",174,"Total water withdrawal per capita",4257,1991,859.1,"E","",""
"Portugal",174,"Total water withdrawal per capita",4257,1998,1067.0,"E","",""
"Portugal",174,"Total water withdrawal per capita",4257,2007,860.9,"E","",""
"Republic of Moldova",146,"Total water withdrawal per capita",4257,1992,448.7,"K","",""
"Republic of Moldova",146,"Total water withdrawal per capita",4257,2007,257.9,"K","",""
"Republic of Moldova",146,"Total water withdrawal per capita",4257,2017,207.4,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,1990,873.2,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,1997,550.5,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,2002,422.0,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,2007,327.2,"E","",""
"Romania",183,"Total water withdrawal per capita",4257,2012,321.4,"E","",""
"Romania",183,"Total water withdrawal per capita",4257,2017,344.2,"K","",""
"Russian Federation",185,"Total water withdrawal per capita",4257,1994,521.8,"K","",""
"Russian Federation",185,"Total water withdrawal per capita",4257,2001,455.9,"K","",""
"Russian Federation",185,"Total water withdrawal per capita",4257,2017,447.3,"K","",""
"Serbia",272,"Total water withdrawal per capita",4257,2007,433.3,"E","",""
"Serbia",272,"Total water withdrawal per capita",4257,2012,491.6,"K","",""
"Serbia",272,"Total water withdrawal per capita",4257,2017,611.6,"K","",""
"Slovakia",199,"Total water withdrawal per capita",4257,1997,243.0,"E","",""
"Slovakia",199,"Total water withdrawal per capita",4257,2002,202.6,"E","",""
"Slovakia",199,"Total water withdrawal per capita",4257,2007,127.5,"E","",""
"Slovakia",199,"Total water withdrawal per capita",4257,2012,122.8,"E","",""
"Slovakia",199,"Total water withdrawal per capita",4257,2017,102.1,"K","",""
"Slovenia",198,"Total water withdrawal per capita",4257,2002,452.3,"E","",""
"Slovenia",198,"Total water withdrawal per capita",4257,2007,464.2,"E","",""
"Slovenia",198,"Total water withdrawal per capita",4257,2012,450.5,"E","",""
"Slovenia",198,"Total water withdrawal per capita",4257,2017,447.8,"K","",""
"Spain",203,"Total water withdrawal per capita",4257,1991,933.8,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,1997,862.2,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,2002,856.0,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,2007,783.6,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,2012,782.0,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,2016,673.5,"K","",""
"Sweden",210,"Total water withdrawal per capita",4257,1992,342.2,"E","",""
"Sweden",210,"Total water withdrawal per capita",4257,1997,305.7,"E","",""
"Sweden",210,"Total water withdrawal per capita",4257,2002,300.0,"E","",""
"Sweden",210,"Total water withdrawal per capita",4257,2007,287.0,"E","",""
